Report_ID,Crime_Type,Severity,Latitude,Longitude,Timestamp
114,Fire Incident,Critical,18.4323,123.464901,2024-12-05 18:43:00
115,Assault,Critical,8.266471,122.169275,2024-06-15 01:11:00
116,Fire Incident,Critical,12.134476,123.201702,2024-03-29 21:55:00
117,Terrorism Threat,Critical,7.749415,121.853271,2024-11-17 14:10:00
118,Kidnapping,Critical,12.069576,126.007339,2024-11-01 13:03:00
119,Traffic Accident,High,17.407751,122.974092,2024-09-15 02:48:00
120,Fire Incident,Critical,14.555781,126.552935,2024-10-16 05:59:00
121,Domestic Violence,High,16.726017,124.026737,2024-05-22 21:52:00
122,Theft,High,18.929657,125.861709,2024-04-05 02:36:00
123,Traffic Accident,Medium,17.079514,124.41248,2024-05-08 22:55:00
124,Fire Incident,Critical,8.92666,120.758497,2024-04-25 10:26:00
125,Homicide,Critical,18.951835,124.775097,2024-04-03 17:22:00
126,Assault,High,8.043985,118.848185,2024-12-25 09:33:00
127,Fraud,Medium,15.82358,117.230375,2024-02-09 00:34:00
128,Homicide,Critical,6.089587,119.309445,2024-07-05 03:01:00
129,Robbery,High,16.010442,119.001939,2024-01-20 05:00:00
130,Drug Possession,High,7.277335,122.957787,2024-06-26 19:54:00
131,Robbery,High,17.268494,123.142437,2024-09-01 23:34:00
132,Assault,High,10.594587,120.423362,2024-11-09 09:15:00
133,Drug Trafficking,High,7.760008,119.774053,2024-07-19 22:23:00
134,Public Disturbance,Medium,6.499597,126.336364,2024-03-23 21:56:00
135,Cybercrime,Medium,16.907652,126.754089,2024-09-24 05:37:00
136,Vandalism,Medium,16.635922,120.294014,2024-01-15 22:14:00
137,Domestic Violence,Critical,18.937961,118.613733,2024-12-05 11:42:00
138,Domestic Violence,Critical,7.961207,126.113206,2024-08-15 08:32:00
139,Fire Incident,Critical,17.754836,120.957336,2024-10-04 03:23:00
140,Drug Possession,Medium,6.162115,126.444555,2024-09-27 12:49:00
141,Domestic Violence,High,6.897133,117.443916,2024-02-27 02:26:00
142,Assault,High,12.912434,117.732569,2024-08-01 11:23:00
143,Drug Trafficking,High,13.272162,119.661949,2024-10-08 15:18:00
144,Kidnapping,Critical,13.018866,117.694643,2024-05-13 21:52:00
145,Public Disturbance,Low,5.262734,124.43317,2024-10-27 10:01:00
146,Domestic Violence,High,8.741607,116.05426,2024-02-24 17:46:00
147,Burglary,High,6.383458,116.690793,2024-08-23 18:33:00
148,Homicide,Critical,9.903802,116.584235,2024-12-12 06:55:00
149,Public Disturbance,Medium,6.515964,124.685573,2024-12-20 05:27:00
150,Public Disturbance,Medium,9.102936,126.677131,2024-11-22 01:49:00
151,Cybercrime,Medium,18.818276,117.951545,2024-11-19 18:44:00
152,Traffic Accident,High,18.296044,123.217591,2024-10-18 19:57:00
153,Drug Trafficking,High,8.636965,119.871907,2024-04-24 07:23:00
154,Assault,Critical,18.727931,121.274851,2024-10-06 22:27:00
155,Kidnapping,Critical,7.888733,125.516783,2024-07-13 10:48:00
156,Public Disturbance,Medium,12.119929,126.085174,2024-09-06 07:29:00
157,Assault,High,5.176861,119.006186,2024-07-03 05:05:00
158,Fraud,Medium,18.829421,121.339667,2024-12-14 02:34:00
159,Terrorism Threat,Critical,6.062183,124.636117,2024-03-31 20:40:00
160,Vandalism,Low,14.0994,122.221114,2024-03-19 21:37:00
161,Assault,High,11.299877,117.653054,2024-11-15 16:06:00
162,Traffic Accident,High,7.137852,124.545758,2024-07-26 05:45:00
163,Burglary,High,11.9951,122.241699,2024-02-28 02:51:00
164,Vandalism,Low,15.556728,120.977949,2024-09-01 19:50:00
165,Public Disturbance,Medium,9.134493,126.671593,2024-10-31 17:38:00
166,Fraud,Medium,7.297136,122.196484,2024-12-28 18:06:00
167,Traffic Accident,High,13.489243,125.316718,2024-08-10 04:11:00
168,Fraud,High,6.856525,118.616425,2024-03-03 22:11:00
169,Assault,High,13.308335,117.629989,2024-10-27 02:18:00
170,Public Disturbance,Low,11.813989,125.273637,2024-09-29 00:21:00
171,Public Disturbance,Low,11.245163,125.855226,2024-03-23 00:02:00
172,Kidnapping,Critical,10.379414,125.700515,2024-02-05 02:40:00
173,Traffic Accident,Medium,9.708033,117.241,2024-03-11 20:09:00
174,Cybercrime,High,17.669884,126.206496,2024-06-13 04:10:00
175,Fraud,Medium,13.529195,118.310346,2024-05-10 00:18:00
176,Burglary,Medium,11.560411,116.073158,2024-01-03 17:58:00
177,Drug Possession,High,14.355923,125.0524,2024-05-05 19:49:00
178,Assault,Critical,7.105244,120.926293,2024-08-03 04:10:00
179,Terrorism Threat,Critical,15.728633,125.566549,2024-07-27 05:46:00
180,Public Disturbance,Low,16.107618,120.424367,2024-07-15 12:07:00
181,Public Disturbance,Low,14.895311,118.713085,2024-02-23 06:43:00
182,Theft,High,13.223995,125.059224,2024-03-15 19:34:00
183,Terrorism Threat,Critical,18.372247,126.843815,2024-08-17 10:04:00
184,Burglary,High,10.887175,119.87122,2024-10-17 02:46:00
185,Terrorism Threat,Critical,9.19171,119.199971,2024-03-21 07:20:00
186,Cybercrime,Medium,12.211952,122.966405,2024-02-22 19:10:00
187,Fire Incident,Critical,10.51504,122.165686,2024-11-15 07:05:00
188,Drug Trafficking,High,15.14426,120.536546,2024-06-25 16:45:00
189,Cybercrime,High,8.830555,126.84313,2024-05-14 01:41:00
190,Kidnapping,Critical,5.456364,116.163178,2024-07-11 06:29:00
191,Fraud,Medium,8.927434,126.21419,2024-03-22 21:24:00
192,Burglary,Medium,14.409071,121.076678,2024-06-26 02:38:00
193,Fire Incident,Critical,10.307871,121.989957,2024-04-10 14:54:00
194,Terrorism Threat,Critical,16.290811,125.496035,2024-03-09 16:12:00
195,Fire Incident,Critical,8.812732,126.810713,2024-04-10 14:07:00
196,Assault,High,13.868576,120.872828,2024-04-19 01:39:00
197,Public Disturbance,Medium,15.876537,120.798805,2024-10-21 01:33:00
198,Burglary,Medium,5.613658,124.566453,2024-02-27 04:18:00
199,Fire Incident,Critical,14.605359,119.938902,2024-10-13 19:47:00
200,Traffic Accident,High,14.741869,123.5237,2024-10-25 01:13:00
201,Burglary,Medium,18.346251,119.683297,2024-12-03 23:56:00
202,Kidnapping,Critical,16.257399,122.201702,2024-02-05 16:13:00
203,Fraud,Medium,15.247931,118.331102,2024-11-21 03:43:00
204,Traffic Accident,Medium,12.2651,126.104173,2024-09-03 04:53:00
205,Drug Trafficking,Critical,12.275933,120.325265,2024-08-23 00:29:00
206,Fraud,Medium,5.496754,117.649562,2024-01-24 11:12:00
207,Cybercrime,Medium,9.237529,120.084637,2024-01-24 11:12:00
208,Assault,High,11.518078,119.035028,2024-01-24 11:12:00
209,Cybercrime,Medium,15.229149,120.302413,2024-01-24 11:12:00
210,Drug Trafficking,High,13.32085,117.699428,2024-01-24 11:12:00
211,Assault,Critical,17.516388,126.179011,2024-05-21 12:34:00
212,Robbery,High,6.319061,120.561735,2024-10-29 06:21:00
213,Vandalism,Medium,11.804857,123.617442,2024-11-28 23:46:00
214,Drug Trafficking,Critical,18.487096,116.872713,2024-01-31 16:38:00
215,Drug Trafficking,Critical,9.910861,118.099967,2024-07-12 08:28:00
216,Domestic Violence,Critical,6.036025,120.798443,2024-12-18 03:18:00
217,Assault,High,13.274024,123.959284,2024-06-05 14:33:00
218,Burglary,Medium,17.218046,119.304663,2024-12-02 11:26:00
219,Robbery,High,13.777244,126.980536,2024-12-12 04:23:00
220,Cybercrime,High,14.518847,121.723902,2024-06-22 12:26:00
221,Assault,Critical,9.92489,121.15207,2024-10-26 17:36:00
222,Homicide,Critical,6.99756,119.343506,2024-11-14 08:30:00
223,Drug Trafficking,High,17.404466,122.830408,2024-12-02 08:39:00
224,Drug Trafficking,Critical,9.917109,117.236764,2024-12-14 13:04:00
225,Drug Trafficking,Critical,5.907468,116.515442,2024-08-26 10:26:00
226,Public Disturbance,Medium,8.115429,123.607534,2024-01-26 05:32:00
227,Burglary,Medium,8.800114,122.47423,2024-08-07 02:26:00
228,Robbery,High,8.713715,116.379335,2024-02-05 08:12:00
229,Drug Possession,Medium,12.881855,121.784174,2024-09-28 19:56:00
230,Kidnapping,Critical,5.795221,122.672205,2024-09-29 06:27:00
231,Fire Incident,Critical,15.839227,120.923077,2024-12-03 02:20:00
232,Robbery,High,11.659996,120.587992,2024-11-02 07:48:00
233,Theft,Medium,11.624789,125.772624,2024-07-26 01:23:00
234,Theft,High,5.961145,117.238712,2024-09-03 00:14:00
235,Traffic Accident,High,5.187442,120.927512,2024-08-31 17:58:00
236,Domestic Violence,High,9.44834,124.602992,2024-06-25 03:33:00
237,Homicide,Critical,11.531037,119.167467,2024-05-04 08:43:00
238,Burglary,High,9.884337,118.599036,2024-08-21 00:24:00
239,Public Disturbance,Medium,14.117124,125.3905,2024-05-11 06:40:00
240,Cybercrime,High,7.592102,119.778772,2024-08-21 14:34:00
241,Domestic Violence,High,5.251468,121.195644,2024-06-26 19:06:00
242,Vandalism,Low,9.813559,119.303301,2024-09-06 18:17:00
243,Assault,Critical,6.960438,125.602481,2024-11-03 23:45:00
244,Drug Trafficking,Critical,8.279839,119.780636,2024-11-15 10:39:00
245,Fire Incident,Critical,5.238078,121.623209,2024-07-02 17:50:00
246,Burglary,Medium,18.815622,119.157341,2024-09-18 11:47:00
247,Fire Incident,Critical,14.277971,122.935662,2024-03-30 12:34:00
248,Theft,High,17.400028,121.354084,2024-01-13 04:00:00
249,Robbery,Critical,14.677206,118.329288,2024-11-11 00:01:00
250,Burglary,High,17.083419,125.392941,2024-11-23 05:44:00
251,Homicide,Critical,5.262653,123.74791,2024-01-10 16:38:00
252,Vandalism,Medium,16.040688,118.374725,2024-01-02 04:59:00
253,Traffic Accident,High,6.069877,119.946621,2024-11-06 14:58:00
254,Robbery,High,5.499082,121.871259,2024-10-23 17:33:00
255,Kidnapping,Critical,14.890755,117.879333,2024-04-12 10:59:00
256,Traffic Accident,High,7.818173,119.05476,2024-05-27 14:50:00
257,Public Disturbance,Low,17.182492,125.942397,2024-05-07 20:37:00
258,Robbery,High,10.870277,120.873889,2024-10-27 13:42:00
259,Traffic Accident,Medium,13.354384,123.897887,2024-09-20 13:52:00
260,Drug Trafficking,High,10.407531,119.673254,2024-01-31 06:25:00
261,Assault,Critical,5.314288,116.664088,2024-12-15 17:43:00
262,Robbery,Critical,13.263572,124.609344,2024-12-18 14:07:00
263,Assault,High,5.094563,116.639568,2024-08-10 00:47:00
264,Terrorism Threat,Critical,16.458914,122.330566,2024-08-08 14:34:00
265,Assault,High,9.302982,126.527742,2024-05-27 10:39:00
266,Public Disturbance,Low,13.841141,125.990628,2024-04-14 02:00:00
267,Fire Incident,Critical,12.262281,123.556636,2024-07-24 09:38:00
268,Theft,High,10.830963,125.587428,2024-11-09 02:32:00
269,Kidnapping,Critical,10.683601,126.274206,2024-02-13 13:33:00
270,Kidnapping,Critical,12.844193,125.06857,2024-03-30 01:18:00
271,Homicide,Critical,5.157911,125.1348,2024-05-16 02:44:00
272,Public Disturbance,Low,17.767179,116.373679,2024-10-06 05:28:00
273,Fire Incident,Critical,10.823772,119.675371,2024-05-03 20:28:00
274,Vandalism,Medium,11.298784,118.385967,2024-08-17 23:55:00
275,Theft,Medium,6.744872,116.553254,2024-12-18 17:31:00
276,Domestic Violence,High,9.397682,117.507883,2024-02-07 21:38:00
277,Burglary,Medium,17.022845,124.874408,2024-09-26 21:49:00
278,Vandalism,Medium,6.922389,119.097794,2024-04-11 11:50:00
279,Robbery,Critical,15.759776,124.696797,2024-12-13 18:48:00
280,Theft,High,14.638314,125.693663,2024-06-07 23:46:00
281,Terrorism Threat,Critical,8.570125,120.061102,2024-01-07 15:28:00
282,Cybercrime,High,13.925306,125.533314,2024-07-17 11:08:00
283,Public Disturbance,Low,13.348834,124.077174,2024-01-02 21:36:00
284,Assault,High,17.632617,117.394406,2024-10-15 00:10:00
285,Drug Trafficking,High,9.92813,125.694259,2024-01-05 13:41:00
286,Fraud,High,11.569183,118.45151,2024-03-25 07:47:00
287,Public Disturbance,Low,14.982765,119.701658,2024-07-21 18:29:00
288,Drug Possession,Medium,14.107565,118.342853,2024-12-19 07:17:00
289,Cybercrime,Medium,5.301524,122.547219,2024-05-05 02:29:00
290,Fire Incident,Critical,12.870998,125.479583,2024-03-19 08:11:00
291,Terrorism Threat,Critical,18.507801,122.417802,2024-12-03 05:42:00
292,Drug Possession,High,13.839937,118.802311,2024-04-21 06:09:00
293,Assault,High,13.676703,125.732639,2024-02-16 15:47:00
294,Drug Possession,High,18.076616,126.799075,2024-06-27 18:06:00
295,Traffic Accident,High,14.461556,126.74685,2024-10-14 18:17:00
296,Homicide,Critical,12.760677,118.587537,2024-07-03 07:32:00
297,Fire Incident,Critical,16.882263,122.113826,2024-04-08 14:11:00
298,Domestic Violence,High,17.460926,125.089065,2024-05-09 06:40:00
299,Drug Possession,High,14.180698,119.6889,2024-09-08 09:00:00
300,Homicide,Critical,17.360268,116.413995,2024-01-27 21:05:00
301,Robbery,High,7.829317,120.868128,2024-12-21 21:35:00
302,Drug Trafficking,High,9.284664,124.291457,2024-09-23 00:48:00
303,Assault,Critical,11.259337,124.100399,2024-03-04 02:33:00
304,Fire Incident,Critical,13.990552,117.984944,2024-03-18 10:23:00
305,Public Disturbance,Medium,7.730079,126.421273,2024-09-16 09:28:00
306,Vandalism,Medium,12.535834,116.586349,2024-02-04 12:52:00
307,Cybercrime,Medium,14.573821,116.547116,2024-09-16 22:30:00
308,Fraud,High,12.397489,126.700316,2024-08-30 13:40:00
309,Cybercrime,High,7.493614,119.153466,2024-08-05 17:06:00
310,Robbery,High,18.269023,123.728263,2024-04-19 12:51:00
311,Cybercrime,Medium,7.568952,119.069617,2024-04-19 12:51:00
312,Robbery,High,9.743339,118.235487,2024-04-19 12:51:00
313,Burglary,Medium,11.055931,116.570254,2024-04-19 12:51:00
314,Burglary,Medium,7.228248,118.939395,2024-04-19 12:51:00
315,Vandalism,Medium,6.050307,118.00349,2024-06-16 18:21:00
316,Domestic Violence,Critical,12.886718,126.399407,2024-09-15 01:19:00
317,Public Disturbance,Low,7.969638,126.754426,2024-05-11 11:48:00
318,Terrorism Threat,Critical,12.226208,116.450601,2024-04-14 10:45:00
319,Drug Trafficking,Critical,6.64165,118.008566,2024-10-15 21:51:00
320,Assault,High,15.798059,119.246652,2024-05-28 00:45:00
321,Fraud,Medium,5.868326,118.802024,2024-01-26 09:57:00
322,Fire Incident,Critical,8.069813,124.305078,2024-04-11 15:40:00
323,Theft,Medium,17.436199,118.475547,2024-10-25 00:42:00
324,Drug Trafficking,High,13.823112,116.792581,2024-11-22 08:24:00
325,Vandalism,Low,8.06783,126.900033,2024-05-18 14:33:00
326,Public Disturbance,Medium,15.593146,121.463615,2024-11-12 07:49:00
327,Homicide,Critical,18.001102,122.601013,2024-08-10 07:07:00
328,Domestic Violence,High,11.479819,124.938136,2024-04-11 04:54:00
329,Theft,Medium,18.380387,116.359008,2024-03-10 05:29:00
330,Assault,High,11.99391,120.249664,2024-01-31 17:23:00
331,Fire Incident,Critical,18.665252,116.803199,2024-09-06 23:14:00
332,Domestic Violence,Critical,9.256753,124.205122,2024-05-30 17:31:00
333,Domestic Violence,High,16.285057,125.62427,2024-01-21 02:36:00
334,Public Disturbance,Medium,7.713637,121.527873,2024-09-30 03:24:00
335,Drug Trafficking,Critical,18.380091,121.830877,2024-03-08 01:57:00
336,Cybercrime,High,15.376763,120.656547,2024-09-17 20:05:00
337,Drug Trafficking,High,16.627756,122.982194,2024-04-16 13:14:00
338,Assault,High,14.827438,123.318562,2024-08-01 09:55:00
339,Drug Possession,High,6.874733,124.947686,2024-05-14 16:38:00
340,Domestic Violence,High,7.79392,122.956921,2024-02-11 03:11:00
341,Burglary,Medium,6.150896,117.795716,2024-10-18 18:56:00
342,Homicide,Critical,18.221473,117.65578,2024-04-09 04:45:00
343,Homicide,Critical,17.532315,117.408747,2024-07-29 08:48:00
344,Fraud,High,8.638103,125.265033,2024-10-04 22:51:00
345,Fraud,High,7.531772,122.205575,2024-01-31 07:15:00
346,Vandalism,Medium,11.56192,121.321515,2024-12-05 20:39:00
347,Robbery,Critical,9.902701,121.847543,2024-07-19 05:55:00
348,Burglary,High,6.121137,120.352286,2024-06-22 11:24:00
349,Robbery,High,6.60957,118.03655,2024-10-16 16:37:00
350,Cybercrime,High,8.136583,122.843947,2024-11-17 17:16:00
351,Drug Trafficking,Critical,6.947638,121.461633,2024-03-28 19:33:00
352,Drug Possession,Medium,14.256537,118.923771,2024-11-24 21:49:00
353,Traffic Accident,High,7.182485,126.540879,2024-10-25 01:50:00
354,Fraud,Medium,18.529649,117.676862,2024-12-28 11:13:00
355,Traffic Accident,High,5.107327,121.720321,2024-03-26 23:42:00
356,Public Disturbance,Medium,16.307654,126.707731,2024-12-09 23:07:00
357,Fire Incident,Critical,9.286413,123.588572,2024-04-04 08:00:00
358,Traffic Accident,Medium,9.519615,126.29932,2024-06-26 16:56:00
359,Fraud,High,10.537658,119.041107,2024-10-17 21:43:00
360,Fraud,High,10.220114,124.794251,2024-06-22 21:37:00
361,Kidnapping,Critical,8.314824,124.624197,2024-05-31 22:02:00
362,Public Disturbance,Medium,18.235808,121.926617,2024-07-12 18:49:00
363,Burglary,Medium,15.478585,120.16253,2024-07-03 11:30:00
364,Terrorism Threat,Critical,15.949186,119.91698,2024-04-29 06:04:00
365,Burglary,Medium,8.709663,117.647882,2024-10-17 00:20:00
366,Homicide,Critical,17.36308,120.114041,2024-03-26 05:56:00
367,Public Disturbance,Medium,18.483819,126.48003,2024-07-09 08:25:00
368,Domestic Violence,High,16.949822,117.867553,2024-10-09 13:13:00
369,Terrorism Threat,Critical,9.50523,116.379647,2024-02-27 10:16:00
370,Burglary,High,16.494565,123.284393,2024-05-06 14:06:00
371,Homicide,Critical,14.941738,125.770547,2024-10-24 21:48:00
372,Terrorism Threat,Critical,6.835333,125.337943,2024-09-29 09:17:00
373,Domestic Violence,High,18.080593,116.878578,2024-10-06 18:38:00
374,Terrorism Threat,Critical,9.590709,125.24241,2024-04-22 19:13:00
375,Drug Trafficking,Critical,5.598016,119.389233,2024-04-16 13:08:00
376,Vandalism,Low,9.475147,119.383937,2024-04-05 17:34:00
377,Public Disturbance,Medium,16.000057,119.596245,2024-08-10 08:49:00
378,Drug Possession,High,17.443986,122.07224,2024-09-04 21:19:00
379,Drug Trafficking,High,10.512889,117.10357,2024-12-29 06:47:00
380,Cybercrime,High,7.141764,118.4341,2024-06-10 23:12:00
381,Assault,High,8.612338,120.962987,2024-12-20 01:16:00
382,Cybercrime,Medium,12.453838,119.571883,2024-06-04 21:00:00
383,Assault,Critical,14.285076,123.458965,2024-04-30 13:30:00
384,Cybercrime,High,16.093705,126.082864,2024-07-23 09:53:00
385,Drug Possession,High,15.605788,117.781004,2024-05-05 11:58:00
386,Drug Possession,High,13.046594,121.621901,2024-01-22 08:48:00
387,Fire Incident,Critical,10.819684,123.23294,2024-11-17 08:11:00
388,Fire Incident,Critical,14.924432,120.206704,2024-04-30 21:27:00
389,Vandalism,Low,9.564839,124.571404,2024-12-07 09:57:00
390,Burglary,High,7.890576,126.601331,2024-05-04 16:45:00
391,Homicide,Critical,12.970867,116.022818,2024-01-16 22:31:00
392,Assault,Critical,16.646689,124.416807,2024-08-10 15:31:00
393,Domestic Violence,Critical,8.365199,122.054089,2024-12-19 19:26:00
394,Fraud,Medium,10.893512,123.304873,2024-06-11 18:27:00
395,Fire Incident,Critical,10.804668,125.396111,2024-12-12 15:18:00
396,Drug Trafficking,Critical,15.784177,123.839853,2024-05-10 04:39:00
397,Domestic Violence,Critical,7.474664,122.921271,2024-12-14 08:40:00
398,Drug Trafficking,High,8.544121,124.670826,2024-12-05 10:56:00
399,Public Disturbance,Medium,17.914255,124.176679,2024-03-20 23:53:00
400,Robbery,High,5.620453,118.880314,2024-07-05 15:47:00
